audit_id	case_id	step	step_layer	group_uid	rollout_index	data_source	source_file	source_line	question	gold_answers_reference_only	actor_answer	actor_em	actor_f1	search_count	duplicate_query_count	teacher_called	group_all_em_zero	historical_teacher_status	historical_teacher_answer	manual_label	manual_status	manual_answer	manual_reason	annotator	annotated_at	evidence_sha256	source_row_sha256
newdata512-0311	new5100-s48-e15820ac-1d49-459c-ba7f-b2109b87d138-r6	48	L3_steps_41_60	e15820ac-1d49-459c-ba7f-b2109b87d138	6	musique	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/48.jsonl	433	What are the biggest terrorist attacks by the group with which Bush said the war on terror begins against the country where Andrea Kremer was born?	"[""the 9/11 attacks""]"		0.0	0.0	1	0	true	true	insufficient_evidence	证据不足无法作答	I	insufficient_evidence		Evidence lacks Andrea Kremer's birthplace, Bush's referenced group, and any supported attack chain.	Codex	2026-07-15T17:24:28+08:00	3ee0227067529841943c0b00e5e43164c38cb448a13062485178c94fe59ef523	a18fe204a933eb80970bc37c6d30dce3f2861ed9a5d77614d84dbe822ac051bd
newdata512-0312	new5100-s49-266831e1-e67b-4edb-a3b8-d3f7d12bb722-r0	49	L3_steps_41_60	266831e1-e67b-4edb-a3b8-d3f7d12bb722	0	hotpotqa	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/49.jsonl	43	Pherenikos is celebrated in epinikions, what are they?	"[""victory odes""]"	athletic victories and victories in war	0.0	0.0	1	0	false	false			S	supported_answer	victory odes	The epinikion passage directly defines the genre in English as a victory ode.	Codex	2026-07-15T17:24:28+08:00	8760532d2dd67ae12cfc42cc3b65bbdd3137d9f2d95dfb5bd5cbab6869123cc0	59c1bf0cb80b08f72abad63ac35626bfa45199f3a4bf5801bc121a95d1fa519e
newdata512-0313	new5100-s49-2876ebad-5cd1-43bd-b74c-f3332a6c1c81-r7	49	L3_steps_41_60	2876ebad-5cd1-43bd-b74c-f3332a6c1c81	7	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/49.jsonl	477	what was the winning time for american pharoah in the belmont stakes?	"[""2:26.65""]"	2:26.65	1.0	1.0	1	0	false	false			S	supported_answer	2:26.65	The American Pharoah passage explicitly gives his winning Belmont time as 2:26.65.	Codex	2026-07-15T17:24:28+08:00	e5059eba805dfe399866d6ae6c1e7f4d96169dc5c510af903c5702f75865b962	7880d2ddd1950817dedb8fec896c945b35ac8828ce3ac9237e11c529c793048d
newdata512-0314	new5100-s49-6994fa75-4e9d-49b3-ae0f-054902089281-r7	49	L3_steps_41_60	6994fa75-4e9d-49b3-ae0f-054902089281	7	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/49.jsonl	508	who plays earl's dad in my name is earl?	"[""Beau Bridges""]"	Beau Bridges	1.0	1.0	1	0	false	false			S	supported_answer	Beau Bridges	The Beau Bridges passage states that he played Carl Hickey, Earl's father, in My Name Is Earl.	Codex	2026-07-15T17:24:28+08:00	16de3a3f8e3e88571b4f0657e98b37d4f5b454e288b6073e76ea45050d183dbd	7d563855687939df588e704c328ae236d57832316863c3b4278b4cb93d69a23a
newdata512-0315	new5100-s49-807b9923-51ac-4b0c-b1bd-2d0874f301fd-r2	49	L3_steps_41_60	807b9923-51ac-4b0c-b1bd-2d0874f301fd	2	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/49.jsonl	48	panic at the disco say amen music video girl?	"[""Chloe Holmes""]"		0.0	0.0	1	0	true	true	insufficient_evidence	证据不足无法作答	I	insufficient_evidence		Evidence describes the girlfriend in the music video but never names the actress.	Codex	2026-07-15T17:24:28+08:00	1482125c7adf1025a6742a4766811fdf117f550fceae465d38f79dcc751fda79	79c82b849c3c0a9b3e0f18ceaac11dc003105fd3b9658adf8e05c2df7e5c7213
newdata512-0316	new5100-s49-876c13f3-1cc9-42d6-84ea-2323f4a1fb7e-r6	49	L3_steps_41_60	876c13f3-1cc9-42d6-84ea-2323f4a1fb7e	6	musique	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/49.jsonl	455	Which county shares a border with the county where Scottsville is located?	"[""El Dorado County""]"	Fluvanna	0.0	0.0	2	0	true	true	insufficient_evidence	证据不足无法作答	A	ambiguous_evidence		Scottsville lies in both Albemarle and Fluvanna counties, and the question does not choose a home county or one of its multiple bordering counties.	Codex	2026-07-15T17:24:28+08:00	86c09f482ed6dac8564390890bd8498b6af37548c4fe8597181d9d1b49a1062d	e075dafbafc98db40b754ebcb98bf1fc728ba5236ac579bf1d259dc70c69d249
newdata512-0317	new5100-s49-8fef3a40-515f-4f42-90ea-119b67f439d9-r1	49	L3_steps_41_60	8fef3a40-515f-4f42-90ea-119b67f439d9	1	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/49.jsonl	3	who wrote the song cast your fate to the wind?	"[""Vince Guaraldi""]"	Vince Guaraldi	1.0	1.0	1	0	false	false			S	supported_answer	Vince Guaraldi	The song passage states its music was composed and originally recorded by Vince Guaraldi.	Codex	2026-07-15T17:24:28+08:00	39fe2f79f5bdab53b4f915c7ec31fe879f241875f5c6e669a7db026648d96989	f5aa78c782968f6cb04045d9d6f8f40a128b754111801fc358f630f246057ee0
newdata512-0318	new5100-s49-957b1444-a783-4fd3-b1f0-74d150c55f5e-r3	49	L3_steps_41_60	957b1444-a783-4fd3-b1f0-74d150c55f5e	3	hotpotqa	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/49.jsonl	178	1967 western The Jackals is a remake of which 1948 heist movie?	"[""Yellow Sky""]"		0.0	0.0	1	0	true	true	supported_answer	Yellow Sky	S	supported_answer	Yellow Sky	The Yellow Sky passage explicitly says it was remade in 1967 as The Jackals.	Codex	2026-07-15T17:24:28+08:00	596cf21835bc620e0c5f88554a582876c270c740334b9325c2c66f5e2374665d	f5c27a952b6d4026592b5805b55ddd1efd2e5b866accbf0a5a69455f56b17da3
newdata512-0319	new5100-s49-e19550e7-32e7-4aa6-b2a1-ba0cd9437c8c-r4	49	L3_steps_41_60	e19550e7-32e7-4aa6-b2a1-ba0cd9437c8c	4	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/49.jsonl	358	where did the anglo saxons originally come from?	"[""Germanic tribes""]"	Old Saxony, Northern Germany	0.0	0.0	1	0	true	true	supported_answer	continental Europe, specifically Anglia, Old Saxony, and Jutland	S	supported_answer	continental Europe, especially Anglia, Old Saxony, and Jutland	The Anglo-Saxon settlement evidence directly identifies these source regions.	Codex	2026-07-15T17:24:28+08:00	ff10a578ab1cb30494add476ad3a714d0656275b9d84ca0f4dc0f66cda602212	a5d1d34f2488ce62f435fb73a7704ac67d0c1d296c5693fd781c1530cc16243a
newdata512-0320	new5100-s49-e328bbc7-d716-4c8a-a052-9ad6b6435ad6-r3	49	L3_steps_41_60	e328bbc7-d716-4c8a-a052-9ad6b6435ad6	3	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/49.jsonl	190	who does the voice of lucky in spirit?	"[""Amber Frank""]"	None	0.0	0.0	3	1	true	true	insufficient_evidence	证据不足无法作答	I	insufficient_evidence		Retrieved documents concern unrelated works and people named Lucky and contain no Spirit casting evidence.	Codex	2026-07-15T17:24:28+08:00	f7d0970eb348bd446e4b49d7ea994681561055de7f2ff186d69c818aa9c5c7d9	26d7e96acef5ea880ac2e99ea3161c15763bcba4b4807d13bfaf2d5ce8a8ae7d
newdata512-0321	new5100-s50-22faa47e-9bcc-482d-9bcd-9529ae0fe50b-r7	50	L3_steps_41_60	22faa47e-9bcc-482d-9bcd-9529ae0fe50b	7	2wikimultihopqa	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/50.jsonl	472	What nationality is the director of film Johnny Tiger?	"[""American""]"		0.0	0.0	1	0	false	false			I	insufficient_evidence		Evidence identifies Paul Wendkos as Johnny Tiger's director but never states his nationality.	Codex	2026-07-15T17:26:44+08:00	c8706cfb330e2320f2311eb9914839103399eb5d6c12422701b563c5f6e383c1	5ca6cf6d6c75e72140ed97e3cdcb1e583af7033a8e08f0f3d46f7370ab0aab7a
newdata512-0322	new5100-s50-96747c5a-04fa-44ec-b1e8-6751078d5e5a-r0	50	L3_steps_41_60	96747c5a-04fa-44ec-b1e8-6751078d5e5a	0	musique	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/50.jsonl	62	Who led the movement to take control of the island where KPHI broadcasts?	"[""John L. Stevens""]"	Sereno Edwards Bishop	0.0	0.0	3	1	true	true	insufficient_evidence	证据不足无法作答	I	insufficient_evidence		Evidence locates KPHI in Hawaii and discusses annexation supporters but does not identify who led the takeover movement.	Codex	2026-07-15T17:26:44+08:00	4093893647d3cb91c48b32c16d6477aa9754d1767722815e3f98d967c2afc771	3e215520e37ae7abc76677fbee547a7eefdd81da9427d247b433a9b6ecd8ea91
newdata512-0323	new5100-s50-cd881f98-8a17-430a-99a8-f1297efc0f82-r2	50	L3_steps_41_60	cd881f98-8a17-430a-99a8-f1297efc0f82	2	2wikimultihopqa	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/50.jsonl	205	What is the date of birth of the director of film Her Double Life?	"[""June 24, 1867""]"	1940	0.0	0.0	2	0	false	false			S	supported_answer	June 24, 1867	Evidence identifies J. Gordon Edwards as the director and directly gives his birth date.	Codex	2026-07-15T17:26:44+08:00	efafd9c6f9c70052265a611fb3aaba047ba60426f81323b207ad55d4e8e2e819	8fb08dfee9db3baf3022d2997aeda3976d9d7a056d946b159f198a7e52a93cd8
newdata512-0324	new5100-s50-f3937c86-22f8-4f94-a0d6-beb66dea4f08-r6	50	L3_steps_41_60	f3937c86-22f8-4f94-a0d6-beb66dea4f08	6	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/50.jsonl	331	which state in nigeria has the most beautiful girl?	"[""Kebbi""]"	Anambra	0.0	0.0	2	0	true	true	insufficient_evidence	证据不足无法作答	A	ambiguous_evidence		Evidence lists pageant winners representing different Nigerian states in different years; the question provides no year or objective definition of 'most beautiful'.	Codex	2026-07-15T17:26:44+08:00	b2911498d5601fe0935dedf15be0fcd52dee22dca0135ae9a02bb8db5a89f5ef	55caf070179dc2e762d4a7b959236b692aab780f74ea5ba5425f193696118f84
newdata512-0325	new5100-s51-04ea3bf5-2a5f-4fa4-b057-a38a5b051c71-r2	51	L3_steps_41_60	04ea3bf5-2a5f-4fa4-b057-a38a5b051c71	2	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/51.jsonl	273	who was supposed to play indiana jones before harrison ford?	"[""Tom Selleck""]"	Tom Selleck	1.0	1.0	1	0	false	false			S	supported_answer	Tom Selleck	The Indiana Jones passage states Ford received the role after Tom Selleck could not accept it.	Codex	2026-07-15T17:26:44+08:00	679d01300d5cc785ba44aa87d94095103ac16b1b196819953bf2779735226f14	a3e79df61af6439556c435492c9da99e7051b6ade6cfc8bf4d99032f652bddb8
newdata512-0326	new5100-s51-07322470-5ca1-4c77-8d57-e4eb0ec80492-r1	51	L3_steps_41_60	07322470-5ca1-4c77-8d57-e4eb0ec80492	1	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/51.jsonl	2	when did the chargers became the los angeles chargers?	"[""1960""]"	1959	0.0	0.0	1	0	false	false			A	ambiguous_evidence		The team first played in Los Angeles in 1960 and returned/re-adopted Los Angeles in 2017; the question does not distinguish initial identity from relocation back.	Codex	2026-07-15T17:26:44+08:00	a82457360d3ca3cc500756a5eddc847c85bc4600edea3c6fa653e86613409e21	be83007c31996588d73617e054c571afbeefe16c591e26cd845128dd129f8ab9
newdata512-0327	new5100-s51-947065b4-cc5c-491d-8679-8d056ce437e6-r4	51	L3_steps_41_60	947065b4-cc5c-491d-8679-8d056ce437e6	4	hotpotqa	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/51.jsonl	349	What kind of institution does NOHA and Erasmus Programme have in common?	"[""University""]"		0.0	0.0	1	0	true	true			S	supported_answer	universities	NOHA is an association of universities and Erasmus is a university-student exchange program, so universities are their shared institution type.	Codex	2026-07-15T17:26:44+08:00	ade37d0f6b8fde1b4192966311d21769e8d243d18d3fef18824a715e589d2fe8	cedc6b96e234fc18ddb4b97420c5a6640b999921cf1c87a402c415ce70535726
newdata512-0328	new5100-s51-e2bdd8ba-76e1-4d31-b31b-52a9ab007a1f-r3	51	L3_steps_41_60	e2bdd8ba-76e1-4d31-b31b-52a9ab007a1f	3	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/51.jsonl	210	where is the honda classic played this year?	"[""Palm Beach Gardens, Florida""]"	PGA National Golf Club	0.0	0.0	2	1	false	false			S	supported_answer	PGA National Golf Club in Palm Beach Gardens, Florida	The Honda Classic passage identifies PGA National as its current permanent home in Palm Beach Gardens.	Codex	2026-07-15T17:26:44+08:00	c8e0258e889495df48b4651e2bb555a8533d3b892809a559d74c0de40ee711a6	2127c0c52b35a0eef895e12bacd517d4c692d69f24ef78cb06f46a189c4764a3
newdata512-0329	new5100-s51-e4f0583c-6cc4-4c5e-b768-307f4cf57a9f-r7	51	L3_steps_41_60	e4f0583c-6cc4-4c5e-b768-307f4cf57a9f	7	musique	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/51.jsonl	344	How many households were there in the city where WAYV is located during the 2010 United States Census?	"[""15,504""]"	7679	0.0	0.0	1	0	true	true	supported_answer	1,555	I	insufficient_evidence		Evidence retrieves places beginning with Way rather than radio station WAYV and never establishes its city or that city's household count.	Codex	2026-07-15T17:26:44+08:00	e2dbcdf6f8f2b016f73120949dcc2b4f35a962c87cd66664d42e55d6ebb9977d	0d317036a1423b85cd3cf9230ab392e8a89f262f015835584cf8054b567e62f6
newdata512-0330	new5100-s52-214551df-0d11-46a3-b9a6-2456d0791eee-r2	52	L3_steps_41_60	214551df-0d11-46a3-b9a6-2456d0791eee	2	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/52.jsonl	33	the thin contractile protein of a muscle cell is known as?	"[""actin""]"	actin	1.0	1.0	1	0	false	false			S	supported_answer	actin	The skeletal-muscle passage identifies actin as the thin filament protein.	Codex	2026-07-15T17:26:44+08:00	ffbea25b90dc9a7fb0c97eb87f84e140382f71986c5c007a443c62d33cf0bfb7	6cab59ca79d84aad460c6a951bdebc2324ac03e2068941957a642c6d0a7815e8
newdata512-0331	new5100-s52-6401bb9f-bd4d-4f18-bce5-4336e308a90b-r6	52	L3_steps_41_60	6401bb9f-bd4d-4f18-bce5-4336e308a90b	6	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/52.jsonl	491	who played bill cosby's father in the cosby show?	"[""Earle Hyman""]"	Earle Hyman	1.0	1.0	1	0	false	false			S	supported_answer	Earle Hyman	The Earle Hyman passage identifies his recurring Cosby Show role as Cliff Huxtable's father.	Codex	2026-07-15T17:26:44+08:00	50b01bac74d003afbe56195e08a2f77c8c2a5cf19221f3bd7057aa72c3431ec3	08c2443bfe92e2eab88d3f16e58d540bf39d5a2a889f907bd94671627936981b
newdata512-0332	new5100-s53-0a1de72e-7b47-4553-ae33-5203da2f3e8f-r4	53	L3_steps_41_60	0a1de72e-7b47-4553-ae33-5203da2f3e8f	4	musique	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/53.jsonl	293	When was Way Down released by the performer who released a live album, recorded in the large city in the southeast of Michael Corleone's state in Godfather 2?	"[""August 16, 1977""]"	1977	0.0	0.5	1	0	true	true	insufficient_evidence	证据不足无法作答	I	insufficient_evidence		Evidence identifies Elvis Presley and says Way Down was his last single before his death, but never provides the song's release date or completes the live-album bridge.	Codex	2026-07-15T17:26:44+08:00	162da1c471d6153dfc3e17b2eb6a17d0e525edebcd591b85e07186d2c63cf4b1	c98e8e4633430181e70dd32e1b30e638ea368297f723fbe04ff5489546cd26ea
newdata512-0333	new5100-s53-250f8a57-4344-463c-b1ee-b47ef43b5a71-r6	53	L3_steps_41_60	250f8a57-4344-463c-b1ee-b47ef43b5a71	6	hotpotqa	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/53.jsonl	153	Which occured first, the Battle of Iwo Jima or the Battle of Belleau Wood?	"[""Battle of Belleau Wood""]"	Battle of Belleau Wood	1.0	1.0	1	0	false	false			S	supported_answer	Battle of Belleau Wood	Evidence dates Belleau Wood to 1918 and Iwo Jima to World War II, so Belleau Wood occurred first.	Codex	2026-07-15T17:26:44+08:00	94471284b2685719bc33ea8241944ea04908f3497635a76a708b6c88930980b5	b5692843fd9a16358052fb6ac30b1ac1f988f6b930beb8f82122ee68454101c5
newdata512-0334	new5100-s53-654c6038-0017-4d83-89b1-299e900a5c09-r4	53	L3_steps_41_60	654c6038-0017-4d83-89b1-299e900a5c09	4	2wikimultihopqa	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/53.jsonl	330	When was Edwin De Lisle's father born?	"[""17 March 1809""]"	1891	0.0	0.0	2	0	true	true	insufficient_evidence	证据不足无法作答	I	insufficient_evidence		Retrieved documents contain no supported identification of Edwin De Lisle's father or that father's birth date.	Codex	2026-07-15T17:26:44+08:00	0ec72209fef4263ccbe4d6663628838bdc1c1c177ff0e08cd52090ad9e40947c	f499737528c04bc7d2edb76143b6822ae6024efdb4f11643d5142986bb2bdce2
newdata512-0335	new5100-s53-6ed3a08b-f499-4130-82cb-b795e4d351f6-r7	53	L3_steps_41_60	6ed3a08b-f499-4130-82cb-b795e4d351f6	7	nq	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/53.jsonl	510	when did concealed carry become legal in illinois?	"[""February 28, 2014""]"	2014	0.0	0.5	1	0	true	true	supported_answer	July 9, 2013	A	ambiguous_evidence		Evidence gives enactment on July 9, 2013, applications on January 5, 2014, and first license issuance on February 28, 2014; 'became legal' does not select a milestone.	Codex	2026-07-15T17:26:44+08:00	121832abaa5a8bd66956167cc9c0039c62ded686ab9c5ab89841822605a0037b	eb9d12653e76abc10522be1e288cd6a3f0120bad36fae636def7b56a6a7d7a70
newdata512-0336	new5100-s54-3fc2222f-043a-4413-82a1-fbf37f4779c2-r7	54	L3_steps_41_60	3fc2222f-043a-4413-82a1-fbf37f4779c2	7	hotpotqa	log/agenticIterRag/260715-005906-987696-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_newdata_5100_gold_token_f1_v3_postnorm03_stage1/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/54.jsonl	475	Who won the Super Bowl that Big Bad Voodoo Daddy performed at the half-time show?	"[""Denver Broncos""]"	New England Patriots	0.0	0.0	1	0	false	false			I	insufficient_evidence		Evidence does not identify the Super Bowl halftime show featuring Big Bad Voodoo Daddy or its winning team.	Codex	2026-07-15T17:26:44+08:00	0b274923e894402a2abe67216053f834a3f0048c59f3ef45fa098016b031b52a	b18cd6a8147d4ce8a201cd41e306610a531cb6c9264f38d9a255cbfe5b241b0f
