audit_id	teacher_bucket	teacher_label	manual_status	manual_label	agreement	error_type	manual_reason	source_file	source_line	uid	question	teacher_answer	teacher_reason	gold_targets_reference_only
I-069	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/1.jsonl	103	6ba254fc-d390-48b5-b191-07757ccb2ceb	Where did the pilgrims come from in the location where the Duke of York came back to?	证据不足无法作答	The search results provide information about the Pilgrims' Way, Mayflower Steps, and Pilgrims' Trail, but do not contain any information regarding the Duke of York or his return location. The evidence is missing necessary facts to answer the question.	"[""Babworth, near East Retford, Nottinghamshire"", ""Retford""]"
I-070	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/7.jsonl	82	d0bdaa00-3250-45a1-85ee-d96a4b2fc4f6	Are F. A. Nettelbeck and Yoshihide Fukao from the same country?	证据不足无法作答	The evidence for F. A. Nettelbeck identifies him as an American poet. The evidence for Yoshihide Fukao is missing; the search results list Tokuzo Fukuda and a hotel named Fukuzumiro, but do not provide information about Yoshihide Fukao's nationality.	"[""no""]"
I-071	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/1.jsonl	206	13fa905d-4906-4cd0-b3ae-554bc89e5940	Are both Dhariala Kahoon and Robati Gharbatha located in the same country?	证据不足无法作答	Document 1 states that Dhariala Kahoon is located in Chakwal District, Punjab, Pakistan. The search for Robati Gharbatha returned no results containing this specific name. The evidence for Robati Gharbatha is missing.	"[""no""]"
I-072	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/4.jsonl	154	ae8d7508-66cd-4b01-9e2a-e470195830b5	Besides the continent where the country that Legend of the Lost was filmed, where else did Germany have imperial interests?	证据不足无法作答	The evidence identifies the country where Legend of the Lost was filmed as Libya, which is located on the continent of Africa. However, the provided text does not contain any information regarding Germany's imperial interests or where else Germany had them.	"[""South Pacific""]"
I-073	insufficient_evidence	I	supported_answer	S	0	compositional_relation	Aristaeus 的父亲是 Apollo，检索到的 Apollo of Mantua 条目给出该雕像以 Apollo Citharoedus 为基础。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/6.jsonl	83	92a5621e-fc8d-4df7-aa2b-776c21af24ee	What is the statue of Aristaeus's father found at Mantua based on?	证据不足无法作答	The search results do not contain any information about a statue of Aristaeus's father found at Mantua or the basis for such a statue. The provided evidence discusses the Apollo of Mantua, the Dogmatic Sarcophagus, the Farnese Hercules, and Leonardo da Vinci, none of which relate to the subject of the question.	"[""Apollo Citharoedus""]"
I-074	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/2.jsonl	228	0b3a528d-afbf-4b4c-9249-1097a7bf1015	Phinehas is the grandson of a prophet who was the brother of who ?	证据不足无法作答	The evidence states that Phinehas was the grandson of Aaron. The text does not provide information about Aaron's siblings or who his brother was.	"[""Moses""]"
I-075	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/5.jsonl	22	a73ea003-1d98-4886-a872-de386b29800e	The team that employed Steve McCatty built their spring training home when?	证据不足无法作答	The evidence identifies Steve McCatty as a former pitcher for the Oakland Athletics from 1977 to 1985. It also states that the Oakland Athletics were purchased by Stephen Schott and Ken Hofmann in 1995. However, the evidence does not contain any information regarding the construction date or the year the team built their spring training home.	"[""1976""]"
I-076	insufficient_evidence	I	supported_answer	S	0	answer_granularity	证据明确说明约30名非墨西哥定居者发动叛乱；who 不强制答案必须是单个人名。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/2.jsonl	333	e7de92d6-cc39-4cf1-9b8d-049ec6762a2a	who led a small force to overthrow mexican rule in northern california?	证据不足无法作答	"Document 1 states that on June 15, 1846, some 30 non-Mexican settlers staged a revolt, seized the small Mexican garrison in Sonoma, and captured Mexican general Mariano Vallejo. It also mentions that American army captain John C. Frémont arrived with about 60 well-armed men. The question asks who led a small force to overthrow Mexican rule in northern California. The revolt was led by ""some 30 non-Mexican settlers"" and Frémont arrived later. Document 4 mentions Juan Bautista Alvarado led a coup in 1836, but this is a different event. The evidence supports the answer as the group of settlers or Frémont, but the specific leader of the small force mentioned in the context of the Bear Flag Revolt is the group of settlers. However, the question asks ""who led"", implying a singular person. The text says ""some 30 non-Mexican settlers... staged a revolt"". It does not name a specific leader of this small force, other than the group itself. The evidence is insufficient to name a specific person who led the small force."	"[""thirty-three American immigrants""]"
I-077	insufficient_evidence	I	ambiguous_evidence	A	0	entity_ambiguity	证据含 Missouri、Kentucky、Washington D.C. 等多个 Crestwood，问题没有州限定。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/1.jsonl	178	a6067ed5-5f04-436a-aa85-4cae373a3da9	Crestwood is located in which greater metropolitan area?	证据不足无法作答	The search results provide information for multiple places named Crestwood: Missouri, Kentucky, Washington D.C., and Illinois. The evidence for Missouri states it is part of the Metropolitan Statistical Area known as Greater St. Louis. The evidence for Kentucky does not specify a greater metropolitan area, and the evidence for Washington D.C. and Illinois is incomplete regarding the specific metropolitan area.	"[""Greater St. Louis""]"
I-078	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/6.jsonl	48	57c60107-51a7-4083-b68b-1503d47159ea	what is the highest score in the nfl?	证据不足无法作答	Document [1] states that the 2018 Los Angeles Rams season included a game that was the third highest scoring game in NFL history with a combined 105 points. Document [3] mentions the greatest margin of victory at the professional level was 73-0 in the 1940 NFL Championship Game, but does not state the total combined score. Document [2] lists the most points by both teams as 107 in 2004, but the context is the Pro Bowl, not a regular season or playoff game.	"[""72–41""]"
I-079	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/6.jsonl	9	6b53c309-7376-4b24-91e7-ff23eb752267	Do director of film The Devil To Pay! and director of film Daughter Of The Jungle share the same nationality?	证据不足无法作答	"The evidence identifies the director of ""The Devil to Pay!"" as George Fitzmaurice and the director of ""Daughter of the Jungle"" as George Blair. However, the provided text does not contain the nationalities of either George Fitzmaurice or George Blair."	"[""no""]"
I-080	insufficient_evidence	I	supported_answer	S	0	direct_evidence_overlooked	问题需要组织名，长期 RCA 合同已足以唯一识别 RCA Victor；无需再次证明题干给出的 44 年。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/4.jsonl	91	e2eee5a7-53b0-4d29-9a43-1b12575a1f93	"""I Think I Love You"" is a song composed by songwriter Tony Romeo in 1970, there have also been many other cover versions of this song, most notably, Perry Como, he was an American singer and television personality, during a career spanning more than half a century, he recorded exclusively for which organization, for 44 years?"	证据不足无法作答	Document [4] states that Perry Como signed a 10-year extension of his RCA contract in 1979. The question asks for the organization he recorded exclusively for over 44 years. While the document confirms his long-term association with RCA, it does not explicitly state the total duration of 44 years or the exact start date of his career with the organization, making the specific number of years difficult to verify solely from the provided text.	"[""RCA Victor""]"
I-081	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/6.jsonl	109	60b2907c-a4d4-4362-a748-3c50ac7155b6	When was the director of film Richie Rich (Film) born?	证据不足无法作答	The search results identify Donald Petrie as the director of the 1994 film Richie Rich. However, the provided evidence does not contain the birth date of Donald Petrie.	"[""April 2, 1954""]"
I-082	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/1.jsonl	265	5222c77e-0be1-4bf2-8291-6314635ff926	Which country the director of film Jaane Jigar is from?	证据不足无法作答	"The search results do not contain information about a film titled ""Jaane Jigar"". The results list ""Jigariyaa"", ""Jaane Tu... Ya Jaane Na"", ""Jigar"", ""Jaane Kahan Se Aayi Hai"", and ""Jaane Bhi Do Yaaro"", but none match the query."	"[""Pakistan""]"
I-083	insufficient_evidence	I	insufficient_evidence	I	1	aligned_insufficient	可见证据缺少回答问题所必需的事实或关系。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/4.jsonl	68	4b000f81-0204-40a3-b7b7-729de3cf4679	What is the date of death of the director of film Just The Way You Are (1984 Film)?	证据不足无法作答	"The search results identify the director of the 1984 film ""Just the Way You Are"" as Édouard Molinaro. However, the provided evidence does not contain the date of death for Édouard Molinaro."	"[""7 December 2013""]"
I-084	insufficient_evidence	I	ambiguous_evidence	A	0	title_ambiguity	误引标题同时接近 Wake Me Up 和 Wake Me Up Before You Go-Go，现有证据不能唯一选择表演者。	log/agenticIterRag/260710-021433-474200-pipeline-agentic_iter_rag_v1_spad_qwen3_1_7b_glm47_formal_500_offlinebatch_260710/outputs/stages/train_agent/spad_rag/search_policy_rl/rollout_data/7.jsonl	174	e722cd1a-4845-4301-b8a1-d1c4821ce1ec	who sings wake me up before its over?	证据不足无法作答	"The search results show a song titled ""Wake Me Up (Avicii song)"" by Swedish DJ Avicii, and another titled ""Wake Me Up Before You Go-Go"" by Wham!. The query asks ""who sings wake me up before its over"", which does not match the exact title of any song in the results. The evidence is insufficient to answer the specific question."	"[""Aloe Blacc""]"
